FQDN,AgentID,GxP/NON-GxP/Server
INPDBD43245.CORP.DRREDDYS.COM,6bae4e947723462690eebd41893e09c4,NON-GxP
INPDBD48963.CORP.DRREDDYS.COM,80ecf134c3e241848b5fbd740d42f645,NON-GxP
INPDBD49311.CORP.DRREDDYS.COM,6128ea4240534057bba974ce02e07c4c,NON-GxP
INPDBD49319.CORP.DRREDDYS.COM,4249df7b5a7b41249e89e3418b4613a0,NON-GxP
INPDBD51903.CORP.DRREDDYS.COM,037c2d47ab1b4cfcb810f13daa3aaebc,NON-GxP
INPDBD5250.CORP.DRREDDYS.COM,e4625ec736ad43e2b437edfe6a32788c,NON-GxP
INPDBD55880.CORP.DRREDDYS.COM,da49c446e4ac4a7b9bbf910f9f0514b2,NON-GxP
INPDBD71537.CORP.DRREDDYS.COM,ce5147cf2cbb41e58deff5fe81044718,NON-GxP
INPDBD72779.CORP.DRREDDYS.COM,4972464adbe046a899f6e04b334e937c,NON-GxP
INPDBD75756.CORP.DRREDDYS.COM,4a7e902d99d649f7b18479c4cfac4970,NON-GxP
INPDBD78774.CORP.DRREDDYS.COM,ec1e73861792448caa3a64bd54bfb78b,NON-GxP
INPDBDARCH01.CORP.DRREDDYS.COM,d1d94fca4d3a44aeb9d4733d679c0a86,NON-GxP
INPDBDBPR02.CORP.DRREDDYS.COM,0da30e3085394c50a7f5b244b0f63600,NON-GxP
INPDBDCPT005.CORP.DRREDDYS.COM,48d99827e9594d84a3d99f7ee20623ee,NON-GxP
INPDBDESD01.CORP.DRREDDYS.COM,2e5f00a7ba504757b2c0835a53bd9568,NON-GxP
INPDBDISLATE01.CORP.DRREDDYS.COM,738f07a6693e4eeb8509181f8dfce5b5,NON-GxP
INPDBDISLATE03.CORP.DRREDDYS.COM,2a968769cc5e4b08a1793d5ccdc030e0,NON-GxP
INPDBDISLATE04.CORP.DRREDDYS.COM,b2597a1ae885412e89f15ab1536b1d6f,NON-GxP
INPDBDITPOOL001.CORP.DRREDDYS.COM,35b9a67dce934d73884387faa626876d,NON-GxP
INPDBDITPOOL22.CORP.DRREDDYS.COM,66b6e56f4ad849868177a5ab9c697130,NON-GxP
INPDBDITPOOL27.CORP.DRREDDYS.COM,943d67bb62d842a584cf293ace8133a8,NON-GxP
INPDBDITPOOL30.CORP.DRREDDYS.COM,33ec4a8ae2594bccb893fdaf6b0abaa9,NON-GxP
INPDBDITPOOL46.CORP.DRREDDYS.COM,e69dde0fb3aa4eb98448b0f16630f53a,NON-GxP
INPDBDITPOOL50.CORP.DRREDDYS.COM,6dc8652318124c65904489c1d129c888,NON-GxP
INPDBDITPOOL56.CORP.DRREDDYS.COM,da8dd2a8f3964cad947d55ce3afa35bf,NON-GxP
INPDBDITPOOL90.CORP.DRREDDYS.COM,42b793f21de04e72859165361cd1a533,NON-GxP
INPDBDL76477.CORP.DRREDDYS.COM,6908a3ead5c14333847274bf6e327ced,NON-GxP
INPDBDONED.CORP.DRREDDYS.COM,2ea0640302b54d83983bed0aadc710e9,NON-GxP
INPDBDPB0019.CORP.DRREDDYS.COM,f8c1d1434fca4dbf9ad15fe1dc9aa6bb,NON-GxP
INPDBDPB16LMS01.CORP.DRREDDYS.COM,0fa4721e571a4d14ba180cf66972e35f,NON-GxP
INPDBDPB7WMS.CORP.DRREDDYS.COM,b4dcd344ecf94d33ab4e445a59045e71,NON-GxP
INPDBDQA01.CORP.DRREDDYS.COM,8bfef96c70cb4d2e93c0618e3f3d26a1,NON-GxP
INPDBDQAB2.CORP.DRREDDYS.COM,7d1ba2747d984e3f93da822d3c4e35be,NON-GxP
INPDBDQATEMP.CORP.DRREDDYS.COM,6a2f0b0cc4ff40a391e75de9452ee094,NON-GxP
INPDBDQC001.CORP.DRREDDYS.COM,8787ef7905984858a26ecc6267eb591f,NON-GxP
INPDBDQC01.CORP.DRREDDYS.COM,16a26bf50d834650a4ebf7f3ac864243,NON-GxP
INPDBDSAFTY1.CORP.DRREDDYS.COM,3d9bfb5ed23f456eb87244853b610767,NON-GxP
INPDBDT00779.CORP.DRREDDYS.COM,1ada851e34a14412931e9c3f43ffd195,NON-GxP
INPDBDWH122.CORP.DRREDDYS.COM,90d1d86a72dd4efdaa6b28007cf095a0,NON-GxP
INPDBL0019896.CORP.DRREDDYS.COM,6399646c397e46148243b207495a17f5,NON-GxP
INPDBL0047846.CORP.DRREDDYS.COM,28ef30c3e42f4cff8921ced66a55eec4,NON-GxP
INPDBL010278.CORP.DRREDDYS.COM,4a2105adeb5d43a9841e64f095cef082,NON-GxP
INPDBL011327.CORP.DRREDDYS.COM,24eb57073e6a42b8b5f6fec980731ec1,NON-GxP
INPDBL015586.CORP.DRREDDYS.COM,717ac1b24ddf4f9c8e8e3a84cbfd57ee,NON-GxP
INPDBL022841.CORP.DRREDDYS.COM,0d6cb3ed97384ac8bddf5938a7cfb077,NON-GxP
INPDBL029851.CORP.DRREDDYS.COM,aecc21f9b2664bbda2c84fdb7167bc49,NON-GxP
INPDBL039085.CORP.DRREDDYS.COM,65011cee5ecd4fd69e0224947f9591c8,NON-GxP
INPDBL039685.CORP.DRREDDYS.COM,017341c37c52405a97289286911f8e95,NON-GxP
INPDBL041913.CORP.DRREDDYS.COM,61049357571944caa9c245a41abe8f2c,NON-GxP
INPDBL045538.CORP.DRREDDYS.COM,868c78327063427a97077edbdf6db45e,NON-GxP
INPDBL052155.CORP.DRREDDYS.COM,0452b2941eb7474f98aaf423d4aa50fe,NON-GxP
INPDBL053999.CORP.DRREDDYS.COM,1e37440bff0c4e4cbd95279de9cfcf38,NON-GxP
INPDBL056548.CORP.DRREDDYS.COM,186b3ddc6a1b4d329f9868dffbdd4655,NON-GxP
INPDBL061994.CORP.DRREDDYS.COM,2dea1195caa546e290235c69868b42d2,NON-GxP
INPDBL062437.CORP.DRREDDYS.COM,673ce248f9f245498f2c459a7c9298b2,NON-GxP
INPDBL083198.CORP.DRREDDYS.COM,8bd363c0e77d4a7cbd8afab12ad97ff5,NON-GxP
INPDBL088790.CORP.DRREDDYS.COM,7060b2d056cd4af8b0792f609e13dbd9,NON-GxP
INPDBL09182.CORP.DRREDDYS.COM,4e733c13e3f14372a57f4e9588a55660,NON-GxP
INPDBL09185.CORP.DRREDDYS.COM,da3ebb1798194a659c9f6aa89d99895e,NON-GxP
INPDBL097602.CORP.DRREDDYS.COM,19cced92fbc94e048deb798e56edc4f6,NON-GxP
INPDBL0MB.CORP.DRREDDYS.COM,886c60c8ebf24fffbc31417326b352ba,NON-GxP
INPDBL10943.CORP.DRREDDYS.COM,ec0acff9054540ac8fd7d720e6780048,NON-GxP
INPDBL11321.CORP.DRREDDYS.COM,99223ab692134b48814defc4bbf8c38e,NON-GxP
INPDBL11470.CORP.DRREDDYS.COM,a862b2accf334566bbb6fddfb9007ae4,NON-GxP
INPDBL1183.CORP.DRREDDYS.COM,cefbb452a684458ca41e5f53dd51f2a2,NON-GxP
INPDBL12459.CORP.DRREDDYS.COM,30125d20f78f4753844d290596a9835a,NON-GxP
INPDBL1270.CORP.DRREDDYS.COM,03c05c1143664183ae3a8e5158dc42ef,NON-GxP
INPDBL13977.CORP.DRREDDYS.COM,6a936d81b9014e678475fc1397c64b18,NON-GxP
INPDBL14194.CORP.DRREDDYS.COM,a38fcc6f328e4d7ab51b8f350b076878,NON-GxP
INPDBL14500.CORP.DRREDDYS.COM,56a185d1a27742aa82f0baf50731d505,NON-GxP
INPDBL15357.CORP.DRREDDYS.COM,30f80e6e088e453993246988e7abfab5,NON-GxP
INPDBL16534.CORP.DRREDDYS.COM,7e7f67ce6dd04769813a6d9adea3516f,NON-GxP
INPDBL18595.CORP.DRREDDYS.COM,e77d61efb29e4c66a9ebbf05faa4e7e4,NON-GxP
INPDBL18626.CORP.DRREDDYS.COM,60860b3e1f4b45ba995c641c01ff9099,NON-GxP
INPDBL19383.CORP.DRREDDYS.COM,f1ffe30422d8461fad4e5a54cbe92fa6,NON-GxP
INPDBL19834.CORP.DRREDDYS.COM,c8f51132a3cc4578ab684a2a2a36d516,NON-GxP
INPDBL1MB.CORP.DRREDDYS.COM,0aa4319d458947e2ae817acd0c43466f,NON-GxP
INPDBL2625.CORP.DRREDDYS.COM,113c4018694f4e86938cb1206f00b55b,NON-GxP
INPDBL26860.CORP.DRREDDYS.COM,c26a6bf0ba1d419eb468c978dea3de96,NON-GxP
INPDBL29757.CORP.DRREDDYS.COM,731db48caa8741629cd4250b4fb0fb56,NON-GxP
INPDBL30937.CORP.DRREDDYS.COM,0fef292caaf442d8acf0bd4338489299,NON-GxP
INPDBL31169.CORP.DRREDDYS.COM,69650014e5504b759c3bacaaba64fdd4,NON-GxP
INPDBL33797.CORP.DRREDDYS.COM,48d83ec4e1b84a988705979ed0fd8154,NON-GxP
INPDBL34820.CORP.DRREDDYS.COM,4fb669e79031495686d25c042da4a3c5,NON-GxP
INPDBL34909.CORP.DRREDDYS.COM,73db64fe8e7844f188189089e7707ed0,NON-GxP
INPDBL39190.CORP.DRREDDYS.COM,502bbda9c03e446ca2bada0271cca3a0,NON-GxP
INPDBL39981.CORP.DRREDDYS.COM,39a5ef9e88524645bacdde0a353d11c9,NON-GxP
INPDBL3MB.CORP.DRREDDYS.COM,81bd3dd10d9a44b7b157ca35f40ad5bf,NON-GxP
INPDBL41066.CORP.DRREDDYS.COM,fb4445257b1141e9bcf4f41c33ba5dae,NON-GxP
INPDBL41610.CORP.DRREDDYS.COM,6b4995a7f0c445dc8025556df1dec3ba,NON-GxP
INPDBL42676.CORP.DRREDDYS.COM,74b5a18de0d74ffe963e361536fee6dd,NON-GxP
INPDBL43947.CORP.DRREDDYS.COM,1e15caa985fe49dd88804db79714e309,NON-GxP
INPDBL44130.CORP.DRREDDYS.COM,bd097149cb93420caa6bc54191cbfe43,NON-GxP
INPDBL47990.CORP.DRREDDYS.COM,7e46e12e694c436883928e869331fe74,NON-GxP
INPDBL48274.CORP.DRREDDYS.COM,8c4d6e0153614279bb0aefa210b8c426,NON-GxP
INPDBL48550.CORP.DRREDDYS.COM,2cff7cae37d4401bbc4b14edd30e2d0f,NON-GxP
INPDBL48643.CORP.DRREDDYS.COM,71ace7cd9db54985b51d08858393eb64,NON-GxP
INPDBL49909.CORP.DRREDDYS.COM,6800d3392b1444d48adcc5c704f3e908,NON-GxP
INPDBL4MB.CORP.DRREDDYS.COM,c3cb849aba754362b32bfa462e3444d5,NON-GxP
INPDBL52725.CORP.DRREDDYS.COM,c7c3c49b54284fcfb9eb971b33ff4ebb,NON-GxP
INPDBL52732.CORP.DRREDDYS.COM,6c1b6f5a41324bfba726254354107e3c,NON-GxP
INPDBL53601.CORP.DRREDDYS.COM,71828414666a45229e72efa4ec95834c,NON-GxP
INPDBL53990.CORP.DRREDDYS.COM,448b42d4df074e49b6472966d4b6eae3,NON-GxP
INPDBL54286.CORP.DRREDDYS.COM,6b3e3526e5c14caeba1629d85ebaa470,NON-GxP
INPDBL57497.CORP.DRREDDYS.COM,06af3cda687346c99b5f62fb3252b3a1,NON-GxP
INPDBL66227.CORP.DRREDDYS.COM,25c09c9ad35d4e10a32f99eecc173cc8,NON-GxP
INPDBL69293.CORP.DRREDDYS.COM,6a01ffc6fca64163a0ee0b4bfb05eadc,NON-GxP
INPDBL70841.CORP.DRREDDYS.COM,8cb2d62adc5243b1a5281e42fc4ea97d,NON-GxP
INPDBL72096.CORP.DRREDDYS.COM,f171f7242849491aa961b3454bca08f0,NON-GxP
INPDBL72238.CORP.DRREDDYS.COM,9588ab10f7a3417d987524a5b01a48d8,NON-GxP
INPDBL72587.CORP.DRREDDYS.COM,a650e57ead2e4e4987ab04e75af703bc,NON-GxP
INPDBL74902.CORP.DRREDDYS.COM,2a19289b138a4667870f56712d5e6acb,NON-GxP
INPDBL74910.CORP.DRREDDYS.COM,0440690bbe5a436098dcdc20348bf72a,NON-GxP
INPDBL75672.CORP.DRREDDYS.COM,18335fb8e5ed4a1193655253432afbdf,NON-GxP
INPDBL76818.CORP.DRREDDYS.COM,ae1186c7f53547df85f3ed327a113bae,NON-GxP
INPDBL78769.CORP.DRREDDYS.COM,2fa15f8323694c179d4c18309041fbf1,NON-GxP
INPDBL79809.CORP.DRREDDYS.COM,a94eed167ddf4254865edbfef55b5d79,NON-GxP
INPDBL86591.CORP.DRREDDYS.COM,0b57df2d2b1246efac04c71796f2076b,NON-GxP
INPDBL87449.CORP.DRREDDYS.COM,89bd3e1add744598985c37310e5ff39f,NON-GxP
INPDBL89370.CORP.DRREDDYS.COM,060ff22d235f46349e1e458e97c459dd,NON-GxP
INPDBL90062.CORP.DRREDDYS.COM,bde0eb162d1c46a4a448d82e5a748f9a,NON-GxP
INPDBL91172.CORP.DRREDDYS.COM,20accbf563564e99b9705855f5abde50,NON-GxP
INPDBLDTRACK004.CORP.DRREDDYS.COM,af1c80294c5e45d292d3b97fe31f4136,NON-GxP
INPDBLDTRACK006.CORP.DRREDDYS.COM,a62a6152065f4ed2a77cf38b97de7ad0,NON-GxP
INPDBLDTRACK05.CORP.DRREDDYS.COM,faf84adf75a5435ea2ad348bfcc10835,NON-GxP
INPDBLITPOOL24.CORP.DRREDDYS.COM,4222334070f940fc9e28ab5ddd10855e,NON-GxP
INPDBLITPOOLQC.CORP.DRREDDYS.COM,f98164304cf542eda96e1ce3204ffd32,NON-GxP
INPDBLLMS02.CORP.DRREDDYS.COM,28c638f47eba4ac1856ac4613d69b58f,NON-GxP
INPDBLMB01.CORP.DRREDDYS.COM,08eb3d5717d14d3eb192baed34f19325,NON-GxP
INPDBLMB04.CORP.DRREDDYS.COM,2548cc077b0146faaed4349dbf211e7a,NON-GxP
INPDBLTABQC01.CORP.DRREDDYS.COM,326823c322fe4120a18cb09b8897fcf8,NON-GxP
INPDBTB13020.CORP.DRREDDYS.COM,6339cc3e3ff5429b8acd35e05968a20b,NON-GxP
INPU01L73424.CORP.DRREDDYS.COM,1853a2187f8d4b6a9c5751d02bffb5f6,NON-GxP
INPU1D045667.CORP.DRREDDYS.COM,c2f9174b62564677bbdc4e948fbac736,NON-GxP
INPU1D04999.CORP.DRREDDYS.COM,0a9b6fad66654162991506cfd4dccfc3,NON-GxP
INPU1D17536.CORP.DRREDDYS.COM,87eb4ef7b93343dd99460e61bac6ece6,NON-GxP
INPU1D18306.CORP.DRREDDYS.COM,94777d79ba804babb9405a6ae5d8a281,NON-GxP
INPU1D21337.CORP.DRREDDYS.COM,65b4804ad57342a1985d86bc46d373f7,NON-GxP
INPU1D2245.CORP.DRREDDYS.COM,36be71f88a66459aab47b096d6117c3c,NON-GxP
INPU1D27636.CORP.DRREDDYS.COM,b1462e43d7a24e18b29bc085e2b112ce,NON-GxP
INPU1D27665.CORP.DRREDDYS.COM,bc9d2b27b48948d9ad298012fe3fbf37,NON-GxP
INPU1D28902.CORP.DRREDDYS.COM,b3309866a88043d8bce5ebd893dc7920,NON-GxP
INPU1D29641.CORP.DRREDDYS.COM,80f44d6d36924a1c81afc9676feec30b,NON-GxP
INPU1D39367.CORP.DRREDDYS.COM,010858cf00c743308b26e6327de26655,NON-GxP
INPU1D40080.CORP.DRREDDYS.COM,a629f72b614747c3bb5f9756984c5b2c,NON-GxP
INPU1D40891.CORP.DRREDDYS.COM,2ac0305dd065472a96103047fcb39515,NON-GxP
INPU1D45332.CORP.DRREDDYS.COM,8a1f5af8d1ad4da98adef4a79324f937,NON-GxP
INPU1D50416.CORP.DRREDDYS.COM,d42e5c70f58842ca8a9c6824e1781e26,NON-GxP
INPU1D58643.CORP.DRREDDYS.COM,56a37b43aa0e4ef79b0cffe42f98718d,NON-GxP
INPU1D62191.CORP.DRREDDYS.COM,34a8f8d1c2b74a9bb7cbe32957bf2ab6,NON-GxP
INPU1D65390.CORP.DRREDDYS.COM,532f3f9b400847eeb38aca9c036e0468,NON-GxP
INPU1D69314.CORP.DRREDDYS.COM,b4ec93ffa1054a6cb41bfa65b626d7af,NON-GxP
INPU1D74575.CORP.DRREDDYS.COM,e19206f7cbed432db35c96db6dcd21dd,NON-GxP
INPU1D74585.CORP.DRREDDYS.COM,9db1dfb8ee0f42188f8dfd366f6afe20,NON-GxP
INPU1D77597.CORP.DRREDDYS.COM,b611c13165ba4cf1929effa2dd92a4f5,NON-GxP
INPU1DFM.CORP.DRREDDYS.COM,64d28246fc004863a26ee2491665762f,NON-GxP
INPU1DLIMS05.CORP.DRREDDYS.COM,78820c2dd8224f599b2536db43b8a9e7,NON-GxP
INPU1DLIMS06.CORP.DRREDDYS.COM,93314750e9ac455a8db1523a56253144,NON-GxP
INPU1DLIMS12.CORP.DRREDDYS.COM,3b698344d176472f9f8327c65ff1912e,NON-GxP
INPU1DLIMS13.CORP.DRREDDYS.COM,da7bdb6ac94c4d68ac609e846767255e,NON-GxP
INPU1DLIMS15.CORP.DRREDDYS.COM,59115ea1eee34ed0b07319c4816a434f,NON-GxP
INPU1DLIMS16.CORP.DRREDDYS.COM,a77f3ef858ab40e3956418679f8938df,NON-GxP
INPU1DLIMS2.CORP.DRREDDYS.COM,6a278e59dd444977b6de5e15a0a229d1,NON-GxP
INPU1DLIMS3.CORP.DRREDDYS.COM,92c5070dd78b4c8ba0718ad7c09c68ac,NON-GxP
INPU1DLIMS5.CORP.DRREDDYS.COM,6f432be8cd4a4332b2cb8d4c2b536c91,NON-GxP
INPU1DLIMS6.CORP.DRREDDYS.COM,0e5e03f7dd9346bcb967bedc0eae0483,NON-GxP
INPU1DLIMS7.CORP.DRREDDYS.COM,355705c3b8ee47268736b8d68b53ffcf,NON-GxP
INPU1DLIMS9.CORP.DRREDDYS.COM,09e78eeb23e849669d6b18b7023a0229,NON-GxP
INPU1DLMS02.CORP.DRREDDYS.COM,19f581f894624b3eac0d6070b28fedb6,NON-GxP
INPU1DLMS14.CORP.DRREDDYS.COM,282aba0f695c406bad4eafed054c8cce,NON-GxP
INPU1DLMS15.CORP.DRREDDYS.COM,ea864e1b3d3244e0b19b4f42c3984375,NON-GxP
INPU1DLMS16.CORP.DRREDDYS.COM,b2cf578f95854adf954f7fc4d8891a18,NON-GxP
INPU1DMG119.CORP.DRREDDYS.COM,34e81fde63994b03badc8da6c3309815,NON-GxP
INPU1DOPS1.CORP.DRREDDYS.COM,ede14fd55644431db300de5d3985683c,NON-GxP
INPU1DP93203.CORP.DRREDDYS.COM,5f92485083b74342b6866334e3a30c9b,NON-GxP
INPU1DQACOM1.CORP.DRREDDYS.COM,535da80c11d441dca2d1a01763c1cbd8,NON-GxP
INPU1DRESTORE.CORP.DRREDDYS.COM,639fbf87b3824c3b8b1c965270f3c7dd,NON-GxP
INPU1DSB-02.CORP.DRREDDYS.COM,d1097da7092644f28db0a25117f3d5bf,NON-GxP
INPU1DSB-03.CORP.DRREDDYS.COM,90b67c006ef74e74bb54ef92a2c325cf,NON-GxP
INPU1DSB-04.CORP.DRREDDYS.COM,623d3e96b2db48d4b9b562c6f06ab597,NON-GxP
INPU1DSB-05.CORP.DRREDDYS.COM,1d8d0e6c21a14183830d03768e8f99c1,NON-GxP
INPU1DTEMP2.CORP.DRREDDYS.COM,94666ca059144c67a6191e73ff13d036,NON-GxP
INPU1L00788.CORP.DRREDDYS.COM,a6f25b41e664498ca83f37dbd508429b,NON-GxP
INPU1L037705.CORP.DRREDDYS.COM,dbeabea01e7a461396d5c9fd86e58c43,NON-GxP
INPU1L072073.CORP.DRREDDYS.COM,42623712ea8d42c4a1f59ae962f17bf2,NON-GxP
INPU1L077597.CORP.DRREDDYS.COM,2df74835f29440979b00950994bba24e,NON-GxP
INPU1L11209.CORP.DRREDDYS.COM,a0deeae524f74c239e6ffd97d6e16969,NON-GxP
INPU1L11839.CORP.DRREDDYS.COM,db090b2de62948b48eebce95f2e90c1b,NON-GxP
INPU1L17536.CORP.DRREDDYS.COM,f9c62f5d67344cc6a108a96dcb02a516,NON-GxP
INPU1L18309.CORP.DRREDDYS.COM,9635b3677ae94c2faed37559a2ffb6bd,NON-GxP
INPU1L18957.CORP.DRREDDYS.COM,a99fa2fa80d44134a8e0e89df6c0f2f4,NON-GxP
INPU1L27046.CORP.DRREDDYS.COM,c34cef218ebf407798652d8520e5d28e,NON-GxP
INPU1L27665.CORP.DRREDDYS.COM,07b140e0fabc46849930f862969f0b09,NON-GxP
INPU1L27745.CORP.DRREDDYS.COM,70029db28024427b80008dec7d596cf9,NON-GxP
INPU1L28194.CORP.DRREDDYS.COM,f3cfad50371c4700b2a90f96cd3e06c5,NON-GxP
INPU1L29399.CORP.DRREDDYS.COM,acf815d69ad040b99d3e2b17896b8848,NON-GxP
INPU1L29637.CORP.DRREDDYS.COM,626c1b42641043b286b549d77a4650e5,NON-GxP
INPU1L29857.CORP.DRREDDYS.COM,6ebdcecbdc364bc39370cbc6332d70b1,NON-GxP
INPU1L33951.CORP.DRREDDYS.COM,565182a5d71342ab9321b57f8365b4dd,NON-GxP
INPU1L36203.CORP.DRREDDYS.COM,3ca04a54653949f89b7e67c29cc3a350,NON-GxP
INPU1L36792.CORP.DRREDDYS.COM,6f2e142a55ce48f087a53b6837b87072,NON-GxP
INPU1L40077.CORP.DRREDDYS.COM,cfedf2681cbc4a8a918bd3398c4f3884,NON-GxP
INPU1L4034.CORP.DRREDDYS.COM,8e712ecbbe0a4d0c8736dc53f0de8750,NON-GxP
INPU1L40658.CORP.DRREDDYS.COM,e7dea827ac704d2da540e6e622c7a56d,NON-GxP
INPU1L40891.CORP.DRREDDYS.COM,899daf8e7b864b0487c21cea56d86d2d,NON-GxP
INPU1L43078.CORP.DRREDDYS.COM,44273b38e1824158999e96cae8f10e8f,NON-GxP
INPU1L43584.CORP.DRREDDYS.COM,c22dc5b8279e47bfb9ab26de632fb446,NON-GxP
INPU1L44334.CORP.DRREDDYS.COM,a8afdcbf044f4e1d93261c04a920c6d6,NON-GxP
INPU1L45230.CORP.DRREDDYS.COM,3664f628695a486084bdbe7014057491,NON-GxP
INPU1L45815.CORP.DRREDDYS.COM,85d60a41aa824fb2be1e4e09552de0d6,NON-GxP
INPU1L45877.CORP.DRREDDYS.COM,0a5663b6cc884e539dbbca41eeb635eb,NON-GxP
INPU1L50647.CORP.DRREDDYS.COM,c7d273af008e4ae9b77566812ed39b89,NON-GxP
INPU1L50685.CORP.DRREDDYS.COM,a8932f8d44984c5bb91ec770e0978cce,NON-GxP
INPU1L51645.CORP.DRREDDYS.COM,1bf667f718af4de49fdfdb3b24555eb0,NON-GxP
INPU1L59675.CORP.DRREDDYS.COM,255fc50609e642669f0b0031a0db0a2f,NON-GxP
INPU1L62732.CORP.DRREDDYS.COM,701e741a20da45099f71cac67c24c22b,NON-GxP
INPU1L63249.CORP.DRREDDYS.COM,20d49ae46df44894a876ce04a4ac45f1,NON-GxP
INPU1L64630.CORP.DRREDDYS.COM,7615eae1dcd24a5e820275f5dfa78f48,NON-GxP
INPU1L64747.CORP.DRREDDYS.COM,582782743a48417699a9ca982b702ae5,NON-GxP
INPU1L64959.CORP.DRREDDYS.COM,30dbe4cf710a4af08e711d361002e9c9,NON-GxP
INPU1L65028.CORP.DRREDDYS.COM,5ae387c6548043af82059f4733c2c869,NON-GxP
INPU1L65346.CORP.DRREDDYS.COM,77c348c7677e4fc58831dcd4cb0c7de0,NON-GxP
INPU1L65679.CORP.DRREDDYS.COM,16e64bc073c341848684dd7c81fe8db5,NON-GxP
INPU1L66015.CORP.DRREDDYS.COM,173cdcdb59dc458491e4f0630fecf9e4,NON-GxP
INPU1L69315.CORP.DRREDDYS.COM,9542468acc6f4a589050e65780b09b32,NON-GxP
INPU1L69879.CORP.DRREDDYS.COM,c57007563e784f5ebe10977af3fe24ab,NON-GxP
INPU1L70098.CORP.DRREDDYS.COM,d49ad0099ff54b4d8fd97adc5d45ff20,NON-GxP
INPU1L70409.CORP.DRREDDYS.COM,b967583de25c4321b63f5a9e02409caa,NON-GxP
INPU1L71533.CORP.DRREDDYS.COM,7356ca37071d4501b73324509ce01f68,NON-GxP
INPU1L71808.CORP.DRREDDYS.COM,c7727224db43415c8b61af41c190c49b,NON-GxP
INPU1L72099.CORP.DRREDDYS.COM,1851fb201098430ba3b7d2db55550d03,NON-GxP
INPU1L73893.CORP.DRREDDYS.COM,428e05f2a5d44782b5867e95e4613104,NON-GxP
INPU1L74682.CORP.DRREDDYS.COM,b8823639908047f3ae71c8e6a5e0f2d6,NON-GxP
INPU1L75484.CORP.DRREDDYS.COM,35cef58593144d75bee14f00f8cc5eb6,NON-GxP
INPU1L78856.CORP.DRREDDYS.COM,febd1c65751c42bf866a1f0233b511e5,NON-GxP
INPU1L85680.CORP.DRREDDYS.COM,cc1c6c74857748239369e1c612040797,NON-GxP
INPU1L85770.CORP.DRREDDYS.COM,379a32ca2fc04ac5aa5fa2022421cde5,NON-GxP
INPU1L88884.CORP.DRREDDYS.COM,dcc1300f0681404a967b0d61c75a2b7a,NON-GxP
INPU1L90527.CORP.DRREDDYS.COM,16db47fa37a34bd79bb1708e83efeea4,NON-GxP
INPU1LLIMS02.CORP.DRREDDYS.COM,97a9237f8932494e8724d49ed3359eb8,NON-GxP
INPU1LLIMS03.CORP.DRREDDYS.COM,718515c5a1a84a7aa9266d99b79c9944,NON-GxP
INPU1LLIMS05.CORP.DRREDDYS.COM,0306d941ed414fceb68e6db92028ee56,NON-GxP
INPU1LLIMS11.CORP.DRREDDYS.COM,531cb91513d448c09568cf057956a991,NON-GxP
INPU1LLIMS19.CORP.DRREDDYS.COM,ec5ba8e84f024e80b6a9b74181d5d91b,NON-GxP
INPU1LLIMS2.CORP.DRREDDYS.COM,79bd730cbbef4be387ed6aaf6c266aa2,NON-GxP
INPU1LTEMP1.CORP.DRREDDYS.COM,6b4cc44c5a224d4d92b2174066c81fc7,NON-GxP
INPU1LTEMP11.CORP.DRREDDYS.COM,679d8337c4d74076baead93a5f4c3357,NON-GxP
INPU1LTEMP2.CORP.DRREDDYS.COM,4162947f42234bffbe2b099498a46746,NON-GxP
INPU1LTEMP5.CORP.DRREDDYS.COM,3a02c96b363243b3996c11c065aa9a60,NON-GxP
INPU2D46334.CORP.DRREDDYS.COM,f9888996b0b34948b07d9aba8f8dff62,NON-GxP
INPU2D47843.CORP.DRREDDYS.COM,7a3e207c925b4fd68d97c93bb18bca58,NON-GxP
INPU2D49304.CORP.DRREDDYS.COM,e2c44629288244cb9f5c45820a13f6af,NON-GxP
INPU2D50347.CORP.DRREDDYS.COM,b1e5e048719e476b91dc2d2a2a642fd9,NON-GxP
INPU2D50994.CORP.DRREDDYS.COM,ade8ed29100546198bc9f055028d772a,NON-GxP
INPU2D51300.CORP.DRREDDYS.COM,3edcdcca1cde4a97bc1f52e2cdf61217,NON-GxP
INPU2D52111.CORP.DRREDDYS.COM,74dc4bf9915541a78e69e703a54754d1,NON-GxP
INPU2D52266.CORP.DRREDDYS.COM,ab7c2d47eab542d280cc9289b7209318,NON-GxP
INPU2D53786.CORP.DRREDDYS.COM,b38c739d9226444c994758774d03a750,NON-GxP
INPU2D54225.CORP.DRREDDYS.COM,dd5d4c89355243daa9ed33dcf58c2d6c,NON-GxP
INPU2D57209.CORP.DRREDDYS.COM,4d5a24efb83d41dfb9aebf4a01f2cb69,NON-GxP
INPU2D62600.CORP.DRREDDYS.COM,d60f2928484843f18b8aa33f17dff14e,NON-GxP
INPU2D71563.CORP.DRREDDYS.COM,03ee5502ab3643dc888fa9de913af21b,NON-GxP
INPU2D76692.CORP.DRREDDYS.COM,20b5794b34774062b55bc8dad2897075,NON-GxP
INPU2DITPOOL.CORP.DRREDDYS.COM,b228eb109cce4992ad2ddca7614d9680,NON-GxP
INPU2DITPOOL3.CORP.DRREDDYS.COM,92904064d2ba4b53ae5219047a9498fc,NON-GxP
INPU2L041887.CORP.DRREDDYS.COM,43bdee099492452dac1ea27095c0a3e8,NON-GxP
