Id,Count,AgentID,FQDN,CommandLine,Description,FilePath,MD5Hash,event_quarantine_files_sha256_hash_data,IncidentInfo,GxP/NON-GxP/Server
11,30,cd75bf474c524251bd7d1174e6538186,QC-165.CORP.DRREDDYS.COM,"rundll32.exe dlpley.omp,kjykxym","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,dd81d91ff3b0763c392422865c9ac12e,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:cd75bf474c524251bd7d1174e6538186:2843470744679.json,
37,30,410990243068490fb4b50781d2eff28e,INPU1PRDPR264,C:\windows\system32\searchindexer.exe,Your IOC management action for this SHA256 hash is set to detect and/or quarantine,\Device\HarddiskVolume2\Windows\System32\SearchIndexer.exe,", 8c80dd97c37525927c1e549cb59bcbf3","f06d02359666b763e189402b7fbf9dfa83ba6f4da2e7d037b3f9aebefd2d5a45, c51bce247bee4a6f4cd2d7d45483b5b1d9b53f8cc0e04fb4f4221283e356959d, 0439628816cabe113315751e7113a9e9f720d7e499ffdd78acbac1ed8ba35887, 9b8ec5d0c10ccdd3933b7712ba40065d1b0dd3ffa7968fb28ad426cd5eee5001, b556b5c077e38dcb65d21a707c19618d02e0a65ff3f9887323728ec078660cc3, db0831e19a4e3a736ea7498dadc2d6702342f75fd8f7fbae1894ee2e9738c2b4, d3db1e56360b25e7f36abb822e03c18d23a19a9b5f198e16c16e06785fc8c5fa, fe4640fefa4bef02041a771a206f9184adb38de051f0d8726c4579736fe13bb6, 50f329e034db96ba254328cd1e0f588af6126c341ed92ddf4aeb96bc76835937, 3fcffe9eae90ec365efb361674613ac95de50b2ccfd634c24491923f85c309a5, 19690e5b862042d9011dbdd92504f5012c08d51efca36828a5e9bdfe27d88842, 8a5cce25f1bf60e716709c724b96630b95e55cc0e488d74d60ea50ffba7d6946, 7ddbade1f4fcb48f254e7defa1ab5ec568e8ff0403693860b76870e11816aee6, 3596e8fa5e19e860a2029fa4ab7a4f95fadf073feb88e4f82b19a093e1e2737c, 609ed51631da2defa34d58f60dc2a0f38e1574d8cf07647b844fc8b95de4bd8c, 36b0fa6c0da7434707e7e330f40316458c0c1edc39b80e2fe58745cd77955eb3, b1d48e8185d9d366dce8c723ba765d6c593b7873cb43d77335084b58bbc7cb4d, 85b936960fbe5100c170b777e1647ce9f0f01e3ab9742dfc23f37cb0825b30b5, d3c6985d965cad5bff6075677ed8c2cafee4c3a048fb5af81b442665c76dff7b, 15292172a83f2e7f07114693ab92753ed32311dfba7d54fe36cc7229136874d9, c977ac10aa3d2250a1af39630f532184a5185f505bcd5f03ea7083a3a701a969, 5f30aa2fe338191b972705412b8043b0a134cdb287d754771fc225f2309e82ee, aceb27720115a63b9d47e737fd878a61c52435ea4ec86ba8e58ee744bc85c4f3, ca63dbb99d9da431bf23aca80dc787df67bb01104fb9358a7813ed2fce479362, be8eb97d8171b8c91c6bc420346f7a6d2d2f76809a667ade03c990feffadaad5, 47e16f7db53d9adf24d193ff4d523b1bc7ae59ff8520cfa012365bdb947c96f9, 1743e1bd4176ffb62a1a0503a0d76033752f8bd34f6f09db85c2979c04bbdd29, 52e88433f2106cc9a3a961cd8c3d0a8939d8de28f2ef3ee8ea648534a8b036a4, 55039ab48c0916a38f1ceee08ba9f9cf5f292064cf3ee6631f22becde5e74b2d, f8ee4c00a3a53206d8d37abe5ed9f4bfc210a188cd5b819d3e1f77b34504061e, 17d6dde8a6715b9311734cb557b76160a22e340785b3950eae23aae67b0af6a8, cde45f7ff05f52b7215e4b0ea1f2f42ad9b42031e16a3be9772aa09e014bacdb, 93f0a1fe486ad222b742e451f25f4c9219b1e0f5b4273a15ce08dd714827745a, df9200ba0d967487b9eb9627078d7faa88072c493b6d9e2b68211c14b06e9f4e, 15ffbb8d382cd2ff7b0bd4c87a7c0bffd1541c2fe86865af445123bc0b770d13, 1c8100aca288483d5c29dcf33df887e72513f9b1cb6d0c96045401981351307c, 6775d627d99733f3f02494db7e13935b505132f43c56e7f8850c54e6627691de, a418edc5f1fb14fbf9398051225f649810fa75514ca473610be44264bf3c663c, b7d8fcc3fb533e5e0069e00bc5a68551479e54a990bb1b658e1bd092c0507d68, 06c031f0d905cdeb0d9c172c27ae0c2d25bbf0d08db27a4aa98ec540a15306e7, a4c460b27d03daf7828f6b6db87e0ff3ee851fdb1b8654b0a778b4c34953a3dc, 96edea8d08ab10eee86776cfb9e32b4701096d21c39dbffeb49bd638f09d726a, b2a3172a1d676f00a62df376d8da805714553bb3221a8426f9823a8a5887daaa, 0259d41720f7084716a3b2bbe34ac6d3021224420f81a4e839b0b3401e5ef29f, 70dbb0b5562cd034c6b70a4a86a346b0f0039acf1b09f5814c42895963e12ea0, 3f06740b150e1fa64c501210e83e75adecd074e99fe90160912bbd2368a33be5, 2af73c8603e1d51661b0fffc09be306797558204bcbd4f95dd2dfe8363901606, f0df80978b3a563077def7ba919e2f49e5883d24176e6b3371a8eef1efe2b06a, 36107f74be98f15a45ff716e37dad70f1ff9515bc72a0a1ec583b803c220aa92, aa8adf96fc5a7e249a6a487faaf0ed3e00c40259fdae11d4caf47a24a9d3aaed, cf25bdc6711a72713d80a4a860df724a79042be210930dcbfc522da72b39bb12, ed2febf310ae90739002b9ddb07a29d0b2c8e92462ae4a0a6dcc19cc537ddef3",/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:410990243068490fb4b50781d2eff28e:347910086335.json,
52,30,ef7557ab642a4a3cbe82a62bf4bd04e9,INIPDDFA728.CORP.DRREDDYS.COM,"rundll32.exe ftawiuv.n,lzipin","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,c36bb659f08f046b139c8d1b980bf1ac,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:ef7557ab642a4a3cbe82a62bf4bd04e9:403740051926.json,
67,30,410990243068490fb4b50781d2eff28e,INPU1PRDPR264,C:\windows\system32\ctfmon.exe,Your IOC management action for this SHA256 hash is set to detect and/or quarantine,\Device\HarddiskVolume2\Windows\System32\ctfmon.exe,", 8c80dd97c37525927c1e549cb59bcbf3","f06d02359666b763e189402b7fbf9dfa83ba6f4da2e7d037b3f9aebefd2d5a45, d3db1e56360b25e7f36abb822e03c18d23a19a9b5f198e16c16e06785fc8c5fa, 609ed51631da2defa34d58f60dc2a0f38e1574d8cf07647b844fc8b95de4bd8c, 3fcffe9eae90ec365efb361674613ac95de50b2ccfd634c24491923f85c309a5, 9b8ec5d0c10ccdd3933b7712ba40065d1b0dd3ffa7968fb28ad426cd5eee5001, 19690e5b862042d9011dbdd92504f5012c08d51efca36828a5e9bdfe27d88842, 15292172a83f2e7f07114693ab92753ed32311dfba7d54fe36cc7229136874d9, c51bce247bee4a6f4cd2d7d45483b5b1d9b53f8cc0e04fb4f4221283e356959d, 0439628816cabe113315751e7113a9e9f720d7e499ffdd78acbac1ed8ba35887, d3c6985d965cad5bff6075677ed8c2cafee4c3a048fb5af81b442665c76dff7b, b556b5c077e38dcb65d21a707c19618d02e0a65ff3f9887323728ec078660cc3, b1d48e8185d9d366dce8c723ba765d6c593b7873cb43d77335084b58bbc7cb4d, db0831e19a4e3a736ea7498dadc2d6702342f75fd8f7fbae1894ee2e9738c2b4, 50f329e034db96ba254328cd1e0f588af6126c341ed92ddf4aeb96bc76835937, 8a5cce25f1bf60e716709c724b96630b95e55cc0e488d74d60ea50ffba7d6946, 3596e8fa5e19e860a2029fa4ab7a4f95fadf073feb88e4f82b19a093e1e2737c, 36b0fa6c0da7434707e7e330f40316458c0c1edc39b80e2fe58745cd77955eb3, c977ac10aa3d2250a1af39630f532184a5185f505bcd5f03ea7083a3a701a969, fe4640fefa4bef02041a771a206f9184adb38de051f0d8726c4579736fe13bb6, 7ddbade1f4fcb48f254e7defa1ab5ec568e8ff0403693860b76870e11816aee6, 5f30aa2fe338191b972705412b8043b0a134cdb287d754771fc225f2309e82ee, 1743e1bd4176ffb62a1a0503a0d76033752f8bd34f6f09db85c2979c04bbdd29, 93f0a1fe486ad222b742e451f25f4c9219b1e0f5b4273a15ce08dd714827745a, 85b936960fbe5100c170b777e1647ce9f0f01e3ab9742dfc23f37cb0825b30b5, 47e16f7db53d9adf24d193ff4d523b1bc7ae59ff8520cfa012365bdb947c96f9, ca63dbb99d9da431bf23aca80dc787df67bb01104fb9358a7813ed2fce479362, cde45f7ff05f52b7215e4b0ea1f2f42ad9b42031e16a3be9772aa09e014bacdb, 17d6dde8a6715b9311734cb557b76160a22e340785b3950eae23aae67b0af6a8, 1c8100aca288483d5c29dcf33df887e72513f9b1cb6d0c96045401981351307c, 52e88433f2106cc9a3a961cd8c3d0a8939d8de28f2ef3ee8ea648534a8b036a4, f8ee4c00a3a53206d8d37abe5ed9f4bfc210a188cd5b819d3e1f77b34504061e, df9200ba0d967487b9eb9627078d7faa88072c493b6d9e2b68211c14b06e9f4e, aceb27720115a63b9d47e737fd878a61c52435ea4ec86ba8e58ee744bc85c4f3, 55039ab48c0916a38f1ceee08ba9f9cf5f292064cf3ee6631f22becde5e74b2d, 15ffbb8d382cd2ff7b0bd4c87a7c0bffd1541c2fe86865af445123bc0b770d13, a418edc5f1fb14fbf9398051225f649810fa75514ca473610be44264bf3c663c, 6775d627d99733f3f02494db7e13935b505132f43c56e7f8850c54e6627691de, be8eb97d8171b8c91c6bc420346f7a6d2d2f76809a667ade03c990feffadaad5, 96edea8d08ab10eee86776cfb9e32b4701096d21c39dbffeb49bd638f09d726a, 36107f74be98f15a45ff716e37dad70f1ff9515bc72a0a1ec583b803c220aa92, a4c460b27d03daf7828f6b6db87e0ff3ee851fdb1b8654b0a778b4c34953a3dc, cf25bdc6711a72713d80a4a860df724a79042be210930dcbfc522da72b39bb12, 0259d41720f7084716a3b2bbe34ac6d3021224420f81a4e839b0b3401e5ef29f, 70dbb0b5562cd034c6b70a4a86a346b0f0039acf1b09f5814c42895963e12ea0, f0df80978b3a563077def7ba919e2f49e5883d24176e6b3371a8eef1efe2b06a, aa8adf96fc5a7e249a6a487faaf0ed3e00c40259fdae11d4caf47a24a9d3aaed, b2a3172a1d676f00a62df376d8da805714553bb3221a8426f9823a8a5887daaa, b7d8fcc3fb533e5e0069e00bc5a68551479e54a990bb1b658e1bd092c0507d68, 06c031f0d905cdeb0d9c172c27ae0c2d25bbf0d08db27a4aa98ec540a15306e7, 3f06740b150e1fa64c501210e83e75adecd074e99fe90160912bbd2368a33be5, 2af73c8603e1d51661b0fffc09be306797558204bcbd4f95dd2dfe8363901606, ed2febf310ae90739002b9ddb07a29d0b2c8e92462ae4a0a6dcc19cc537ddef3",/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:410990243068490fb4b50781d2eff28e:347896744113.json,
77,30,45731f472d5e4b50874e5a9856369f72,ZETASIZERZSP.IPDOADS.COM,"rundll32.exe jxyrlvni.qm,bykmbqg","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,dd81d91ff3b0763c392422865c9ac12e,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:45731f472d5e4b50874e5a9856369f72:442382466326.json,
158,30,cd75bf474c524251bd7d1174e6538186,QC-165.CORP.DRREDDYS.COM,"rundll32.exe dlpley.omp,awqghayd","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,dd81d91ff3b0763c392422865c9ac12e,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:cd75bf474c524251bd7d1174e6538186:2843476436044.json,
59,29,d6bd46a7062f4f57ad008864b45d0e41,ACG-PC,C:\Windows\system32\wudfhost.exe,Your IOC management action for this SHA256 hash is set to detect and/or quarantine,\Device\HarddiskVolume1\Windows\System32\WUDFHost.exe,", 8c80dd97c37525927c1e549cb59bcbf3","c51bce247bee4a6f4cd2d7d45483b5b1d9b53f8cc0e04fb4f4221283e356959d, f06d02359666b763e189402b7fbf9dfa83ba6f4da2e7d037b3f9aebefd2d5a45, d3db1e56360b25e7f36abb822e03c18d23a19a9b5f198e16c16e06785fc8c5fa, b556b5c077e38dcb65d21a707c19618d02e0a65ff3f9887323728ec078660cc3, db0831e19a4e3a736ea7498dadc2d6702342f75fd8f7fbae1894ee2e9738c2b4, 0439628816cabe113315751e7113a9e9f720d7e499ffdd78acbac1ed8ba35887, 9b8ec5d0c10ccdd3933b7712ba40065d1b0dd3ffa7968fb28ad426cd5eee5001, 3596e8fa5e19e860a2029fa4ab7a4f95fadf073feb88e4f82b19a093e1e2737c, 50f329e034db96ba254328cd1e0f588af6126c341ed92ddf4aeb96bc76835937, 3fcffe9eae90ec365efb361674613ac95de50b2ccfd634c24491923f85c309a5, fe4640fefa4bef02041a771a206f9184adb38de051f0d8726c4579736fe13bb6, 19690e5b862042d9011dbdd92504f5012c08d51efca36828a5e9bdfe27d88842, 7ddbade1f4fcb48f254e7defa1ab5ec568e8ff0403693860b76870e11816aee6, b1d48e8185d9d366dce8c723ba765d6c593b7873cb43d77335084b58bbc7cb4d, 15292172a83f2e7f07114693ab92753ed32311dfba7d54fe36cc7229136874d9, c977ac10aa3d2250a1af39630f532184a5185f505bcd5f03ea7083a3a701a969, 8a5cce25f1bf60e716709c724b96630b95e55cc0e488d74d60ea50ffba7d6946, 609ed51631da2defa34d58f60dc2a0f38e1574d8cf07647b844fc8b95de4bd8c, d3c6985d965cad5bff6075677ed8c2cafee4c3a048fb5af81b442665c76dff7b, 17d6dde8a6715b9311734cb557b76160a22e340785b3950eae23aae67b0af6a8, 36b0fa6c0da7434707e7e330f40316458c0c1edc39b80e2fe58745cd77955eb3, aceb27720115a63b9d47e737fd878a61c52435ea4ec86ba8e58ee744bc85c4f3, 5f30aa2fe338191b972705412b8043b0a134cdb287d754771fc225f2309e82ee, df9200ba0d967487b9eb9627078d7faa88072c493b6d9e2b68211c14b06e9f4e, 1743e1bd4176ffb62a1a0503a0d76033752f8bd34f6f09db85c2979c04bbdd29, 93f0a1fe486ad222b742e451f25f4c9219b1e0f5b4273a15ce08dd714827745a, 85b936960fbe5100c170b777e1647ce9f0f01e3ab9742dfc23f37cb0825b30b5, 15ffbb8d382cd2ff7b0bd4c87a7c0bffd1541c2fe86865af445123bc0b770d13, f8ee4c00a3a53206d8d37abe5ed9f4bfc210a188cd5b819d3e1f77b34504061e, be8eb97d8171b8c91c6bc420346f7a6d2d2f76809a667ade03c990feffadaad5, cde45f7ff05f52b7215e4b0ea1f2f42ad9b42031e16a3be9772aa09e014bacdb, 47e16f7db53d9adf24d193ff4d523b1bc7ae59ff8520cfa012365bdb947c96f9, 55039ab48c0916a38f1ceee08ba9f9cf5f292064cf3ee6631f22becde5e74b2d, 1c8100aca288483d5c29dcf33df887e72513f9b1cb6d0c96045401981351307c, 6775d627d99733f3f02494db7e13935b505132f43c56e7f8850c54e6627691de, 0259d41720f7084716a3b2bbe34ac6d3021224420f81a4e839b0b3401e5ef29f, 52e88433f2106cc9a3a961cd8c3d0a8939d8de28f2ef3ee8ea648534a8b036a4, a418edc5f1fb14fbf9398051225f649810fa75514ca473610be44264bf3c663c, ca63dbb99d9da431bf23aca80dc787df67bb01104fb9358a7813ed2fce479362, cf25bdc6711a72713d80a4a860df724a79042be210930dcbfc522da72b39bb12, 06c031f0d905cdeb0d9c172c27ae0c2d25bbf0d08db27a4aa98ec540a15306e7, 36107f74be98f15a45ff716e37dad70f1ff9515bc72a0a1ec583b803c220aa92, 96edea8d08ab10eee86776cfb9e32b4701096d21c39dbffeb49bd638f09d726a, f0df80978b3a563077def7ba919e2f49e5883d24176e6b3371a8eef1efe2b06a, b2a3172a1d676f00a62df376d8da805714553bb3221a8426f9823a8a5887daaa, a4c460b27d03daf7828f6b6db87e0ff3ee851fdb1b8654b0a778b4c34953a3dc, b7d8fcc3fb533e5e0069e00bc5a68551479e54a990bb1b658e1bd092c0507d68, 70dbb0b5562cd034c6b70a4a86a346b0f0039acf1b09f5814c42895963e12ea0, aa8adf96fc5a7e249a6a487faaf0ed3e00c40259fdae11d4caf47a24a9d3aaed, 3f06740b150e1fa64c501210e83e75adecd074e99fe90160912bbd2368a33be5, ed2febf310ae90739002b9ddb07a29d0b2c8e92462ae4a0a6dcc19cc537ddef3, 2af73c8603e1d51661b0fffc09be306797558204bcbd4f95dd2dfe8363901606",/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:d6bd46a7062f4f57ad008864b45d0e41:55907008248.json,
155,29,ef7557ab642a4a3cbe82a62bf4bd04e9,INIPDDFA728.CORP.DRREDDYS.COM,"rundll32.exe ftawiuv.n,wqunt","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,c36bb659f08f046b139c8d1b980bf1ac,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:ef7557ab642a4a3cbe82a62bf4bd04e9:412324334294.json,
283,29,b387139571274e6592b67e410ee538a8,QC-470_1.CORP.DRREDDYS.COM,"rundll32.exe aymti.de,gcbzsce","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,dd81d91ff3b0763c392422865c9ac12e,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:b387139571274e6592b67e410ee538a8:2439541495680.json,
18,28,0291a49d0d7541bc9a8fb3c7f75a2f30,AGILENT.IPDOADS.COM,"rundll32.exe tobrmxbm.by,ngacofa","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,51138beea3e2c21ec44d0932c71762a8,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:0291a49d0d7541bc9a8fb3c7f75a2f30:592710928081.json,
56,28,410990243068490fb4b50781d2eff28e,INPU1PRDPR264,C:\windows\system32\wudfhost.exe,Your IOC management action for this SHA256 hash is set to detect and/or quarantine,\Device\HarddiskVolume2\Windows\System32\WUDFHost.exe,", 8c80dd97c37525927c1e549cb59bcbf3","f06d02359666b763e189402b7fbf9dfa83ba6f4da2e7d037b3f9aebefd2d5a45, 609ed51631da2defa34d58f60dc2a0f38e1574d8cf07647b844fc8b95de4bd8c, d3c6985d965cad5bff6075677ed8c2cafee4c3a048fb5af81b442665c76dff7b, 36b0fa6c0da7434707e7e330f40316458c0c1edc39b80e2fe58745cd77955eb3, db0831e19a4e3a736ea7498dadc2d6702342f75fd8f7fbae1894ee2e9738c2b4, 15292172a83f2e7f07114693ab92753ed32311dfba7d54fe36cc7229136874d9, 3fcffe9eae90ec365efb361674613ac95de50b2ccfd634c24491923f85c309a5, b556b5c077e38dcb65d21a707c19618d02e0a65ff3f9887323728ec078660cc3, 7ddbade1f4fcb48f254e7defa1ab5ec568e8ff0403693860b76870e11816aee6, c51bce247bee4a6f4cd2d7d45483b5b1d9b53f8cc0e04fb4f4221283e356959d, 19690e5b862042d9011dbdd92504f5012c08d51efca36828a5e9bdfe27d88842, 0439628816cabe113315751e7113a9e9f720d7e499ffdd78acbac1ed8ba35887, 9b8ec5d0c10ccdd3933b7712ba40065d1b0dd3ffa7968fb28ad426cd5eee5001, 3596e8fa5e19e860a2029fa4ab7a4f95fadf073feb88e4f82b19a093e1e2737c, fe4640fefa4bef02041a771a206f9184adb38de051f0d8726c4579736fe13bb6, d3db1e56360b25e7f36abb822e03c18d23a19a9b5f198e16c16e06785fc8c5fa, c977ac10aa3d2250a1af39630f532184a5185f505bcd5f03ea7083a3a701a969, b1d48e8185d9d366dce8c723ba765d6c593b7873cb43d77335084b58bbc7cb4d, 8a5cce25f1bf60e716709c724b96630b95e55cc0e488d74d60ea50ffba7d6946, 50f329e034db96ba254328cd1e0f588af6126c341ed92ddf4aeb96bc76835937, 5f30aa2fe338191b972705412b8043b0a134cdb287d754771fc225f2309e82ee, 17d6dde8a6715b9311734cb557b76160a22e340785b3950eae23aae67b0af6a8, 93f0a1fe486ad222b742e451f25f4c9219b1e0f5b4273a15ce08dd714827745a, 1743e1bd4176ffb62a1a0503a0d76033752f8bd34f6f09db85c2979c04bbdd29, 15ffbb8d382cd2ff7b0bd4c87a7c0bffd1541c2fe86865af445123bc0b770d13, ca63dbb99d9da431bf23aca80dc787df67bb01104fb9358a7813ed2fce479362, be8eb97d8171b8c91c6bc420346f7a6d2d2f76809a667ade03c990feffadaad5, aceb27720115a63b9d47e737fd878a61c52435ea4ec86ba8e58ee744bc85c4f3, 96edea8d08ab10eee86776cfb9e32b4701096d21c39dbffeb49bd638f09d726a, f0df80978b3a563077def7ba919e2f49e5883d24176e6b3371a8eef1efe2b06a, f8ee4c00a3a53206d8d37abe5ed9f4bfc210a188cd5b819d3e1f77b34504061e, 06c031f0d905cdeb0d9c172c27ae0c2d25bbf0d08db27a4aa98ec540a15306e7, 3f06740b150e1fa64c501210e83e75adecd074e99fe90160912bbd2368a33be5, 1c8100aca288483d5c29dcf33df887e72513f9b1cb6d0c96045401981351307c, 6775d627d99733f3f02494db7e13935b505132f43c56e7f8850c54e6627691de, a4c460b27d03daf7828f6b6db87e0ff3ee851fdb1b8654b0a778b4c34953a3dc, 47e16f7db53d9adf24d193ff4d523b1bc7ae59ff8520cfa012365bdb947c96f9, 2af73c8603e1d51661b0fffc09be306797558204bcbd4f95dd2dfe8363901606, cf25bdc6711a72713d80a4a860df724a79042be210930dcbfc522da72b39bb12, b7d8fcc3fb533e5e0069e00bc5a68551479e54a990bb1b658e1bd092c0507d68, ed2febf310ae90739002b9ddb07a29d0b2c8e92462ae4a0a6dcc19cc537ddef3, 36107f74be98f15a45ff716e37dad70f1ff9515bc72a0a1ec583b803c220aa92, 70dbb0b5562cd034c6b70a4a86a346b0f0039acf1b09f5814c42895963e12ea0, 52e88433f2106cc9a3a961cd8c3d0a8939d8de28f2ef3ee8ea648534a8b036a4, 85b936960fbe5100c170b777e1647ce9f0f01e3ab9742dfc23f37cb0825b30b5, 55039ab48c0916a38f1ceee08ba9f9cf5f292064cf3ee6631f22becde5e74b2d, 0259d41720f7084716a3b2bbe34ac6d3021224420f81a4e839b0b3401e5ef29f, aa8adf96fc5a7e249a6a487faaf0ed3e00c40259fdae11d4caf47a24a9d3aaed, cde45f7ff05f52b7215e4b0ea1f2f42ad9b42031e16a3be9772aa09e014bacdb, a418edc5f1fb14fbf9398051225f649810fa75514ca473610be44264bf3c663c, b2a3172a1d676f00a62df376d8da805714553bb3221a8426f9823a8a5887daaa, df9200ba0d967487b9eb9627078d7faa88072c493b6d9e2b68211c14b06e9f4e",/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:410990243068490fb4b50781d2eff28e:313534210338.json,
189,28,b387139571274e6592b67e410ee538a8,QC-470_1.CORP.DRREDDYS.COM,"rundll32.exe aymti.de,dxdsbm","A process has scheduled an unusual task. Some malware schedules tasks to maintain persistence. If this task unexpected, review it.",\Device\HarddiskVolume2\Windows\System32\rundll32.exe,dd81d91ff3b0763c392422865c9ac12e,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:b387139571274e6592b67e410ee538a8:2435247450792.json,
